Heaven/Earth 0=Heaven; 1=Earth,Condition: 1= In Play; 2=Out of play; 3=leading; 4=trailing,Number Requested,"X: 1=Left most column, counting to the right to max of 2 or 3","Y: 1 equals top row (i.e., out of play heavenly bead), counting downwards to 7. ",Correct on Search task? Trials weith incorrect search responses were excluded from analysis,RT,Abacus entered: Only relevent to dual task,Correct on Abacus: only relevent to dual task,"Number of columns: occasionally you will see 0s in this column, this means the participant was in a pilot version with 4 columns and should be excluded. ",Subject Number: Assigned when extracted from .mat instead of alpha numeric number to make some things in life easier,<3Std Dev: removing outliers (2s). Calculated in linear space. Needs to be redone in log space,Inout or Leading trailing trial,Subject ID,One/Two conditions,Order,Subj ID across Experiments for within subject analysis of order
1,4,80,2,7,1,3.8353766,0,0,2,233,1,leading/trailing, 2430psmUp2new.mat ,1,N/A,N/A
1,1,365,1,3,1,1.3603163,0,0,3,233,1,IN/Out, 2430psmUp2new.mat ,1,N/A,N/A
1,2,41,2,7,1,1.4782502,0,0,2,233,1,IN/Out, 2430psmUp2new.mat ,1,N/A,N/A
1,2,203,2,7,1,0.83220419,0,0,3,233,1,IN/Out, 2430psmUp2new.mat ,1,N/A,N/A
1,4,10,2,5,1,0.86746007,0,0,2,233,1,leading/trailing, 2430psmUp2new.mat ,1,N/A,N/A
1,4,50,2,6,1,0.75991678,0,0,2,233,1,leading/trailing, 2430psmUp2new.mat ,1,N/A,N/A
1,4,30,2,6,1,1.1037833,0,0,2,233,1,leading/trailing, 2430psmUp2new.mat ,1,N/A,N/A
0,4,70,2,1,1,2.0871387,0,0,2,233,1,leading/trailing, 2430psmUp2new.mat ,1,N/A,N/A
1,4,40,2,5,1,0.90238787,0,0,2,233,1,leading/trailing, 2430psmUp2new.mat ,1,N/A,N/A
1,2,67,2,6,1,1.7608024,0,0,2,233,1,IN/Out, 2430psmUp2new.mat ,1,N/A,N/A
1,3,2,1,5,1,1.1754964,0,0,2,233,1,leading/trailing, 2430psmUp2new.mat ,1,N/A,N/A
1,2,845,3,5,1,0.92216794,0,0,3,233,1,IN/Out, 2430psmUp2new.mat ,1,N/A,N/A
1,3,8,1,7,1,2.8589945,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,2,712,2,1,1,3.5252292,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,60,2,7,1,1.12633,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,2,419,2,1,1,2.868408,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,62,3,4,0,0.94208485,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,1,353,2,2,1,0.54146027,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,637,3,3,1,1.3421563,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,92,2,4,1,0.99986812,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,50,2,5,1,0.7712774,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,64,1,7,1,1.5852574,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,32,2,3,1,0.81737648,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,21,1,4,1,0.74726842,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,27,2,6,1,1.1321273,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,1,792,1,2,0,2.1447265,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,478,1,6,1,2.7901768,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,53,2,4,1,2.9798003,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,466,3,5,1,1.1829216,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,42,1,7,1,2.1218717,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,534,1,6,1,3.0547725,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,3,55,1,1,0,1.8683057,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,4,590,3,7,1,3.1363145,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,434,2,7,1,2.0681006,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,1,87,2,2,1,1.2591573,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,4,1,7,0,1.7612653,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,3,51,1,1,1,4.0098593,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,38,1,7,0,1.3091613,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,2,23,1,1,1,2.5138192,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,30,1,5,1,4.8202948,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,50,2,4,1,1.8385107,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,607,3,4,1,6.7126929,0,0,3,234,2,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,319,2,5,1,2.5063655,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,7,1,6,1,4.0207754,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,4,380,3,7,0,0.79774936,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,469,1,6,1,1.4188805,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,90,2,4,1,1.4427448,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,397,3,6,1,2.0659854,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,30,2,5,1,1.2815995,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,2,391,3,1,1,3.135694,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,36,1,5,1,3.2357482,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,4,70,2,6,1,2.1135602,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,4,80,2,1,1,2.3439364,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,4,960,3,4,1,1.3848601,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,4,980,3,5,1,0.94711502,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,3,1,4,1,1.2176547,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,77,1,4,1,1.1918361,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,482,1,4,1,2.2120495,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,2,54,2,1,1,1.9724944,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,1,80,2,2,0,1.0805492,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,898,1,7,1,2.4975182,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,4,620,3,1,1,1.9800162,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,20,2,5,1,1.4573846,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,400,3,4,1,2.3045929,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,3,2,1,1,1,2.8436582,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,99,3,6,1,1.774558,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,1,1,4,0,1.1567196,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,4,80,2,6,1,1.3521307,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,2,16,1,1,1,1.7060146,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,720,3,4,1,1.6429338,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,4,690,3,5,1,1.7212918,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,645,1,7,0,1.7039782,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,80,2,5,1,2.0756393,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,2,1,4,1,3.052629,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,403,2,6,1,1.6206633,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,763,2,3,1,4.2792528,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,82,1,3,1,1.7985252,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,1,37,2,2,1,1.7622802,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,54,1,4,1,2.5605824,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,70,2,4,1,0.89610615,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,41,1,5,1,1.4250396,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,35,1,7,1,3.8621608,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,162,1,3,1,1.9446999,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,4,80,2,1,1,3.7032881,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,4,50,2,1,1,2.7344549,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,5,1,5,1,3.1263366,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,2,1,5,1,1.4594778,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,93,2,7,1,1.918531,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,3,1,7,1,1.269253,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,71,1,5,1,2.2080931,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,2,15,1,1,1,3.0774348,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,2,334,2,1,1,3.8808981,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,96,3,3,1,0.98717654,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,45,1,7,1,4.9426917,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,8,1,7,1,2.6908753,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,4,80,2,1,1,2.4066429,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,82,1,7,1,2.4386297,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,30,2,5,0,3.4677738,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,49,1,4,1,1.7439984,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,925,2,7,0,0.56816703,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,3,6,1,1,1,1.6962474,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,3,28,1,1,1,0.55608389,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,3,15,1,1,1,0.84270935,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,4,910,3,1,1,0.83738237,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,31,2,5,1,1.3926696,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,90,2,4,1,0.96063896,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,95,1,5,1,4.7516429,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,12,2,4,1,1.6449072,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,1,7,2,4,1,1.4888407,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,670,3,7,1,3.4689967,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,47,1,6,1,1.6719778,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,4,80,2,5,1,1.6833067,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,86,1,4,0,1.6295937,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,11,2,6,1,1.8687905,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,20,2,7,1,1.0292177,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,1,96,2,2,1,1.7662442,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,1,17,2,2,1,0.98828098,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,12,1,7,1,1.5695451,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,3,4,1,1,0,1.6482926,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,98,1,3,1,3.4864134,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,2,726,1,6,1,3.8348065,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,620,3,4,1,3.6674569,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,4,950,3,1,1,4.7090459,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,4,170,3,5,1,4.2625857,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,58,2,5,1,4.8429425,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,1,1,6,1,2.1339294,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,415,1,5,1,1.458684,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
0,1,75,2,2,1,1.3186875,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,40,2,4,1,1.2129779,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,380,1,3,0,1.1871896,0,0,3,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,3,57,1,5,1,1.0787568,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,6,1,5,1,1.0006345,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,4,110,3,1,1,1.5526197,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,89,1,4,1,3.9324695,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
0,3,4,1,1,1,1.362442,0,0,2,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,4,490,3,5,1,1.6172286,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,1,8,2,4,1,0.9598524,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,850,3,7,1,2.8453806,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,2,13,1,5,1,2.3676676,0,0,2,234,1,IN/Out, 2431mrUp2.mat ,1,N/A,N/A
1,4,120,3,5,1,1.1347142,0,0,3,234,1,leading/trailing, 2431mrUp2.mat ,1,N/A,N/A
1,3,41,1,7,1,5.7319426,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,670,3,7,1,1.7982141,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,2,510,2,5,1,1.9309806,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,1,47,2,3,1,1.2167563,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,2,15,1,5,1,1.3987031,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,1,87,2,3,1,1.1878729,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,1,384,2,5,1,2.1063608,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,3,6,1,6,1,1.224507,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,2,945,3,7,1,1.1420302,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,4,140,3,7,1,1.2938193,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,4,150,3,1,1,1.9900932,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,30,2,5,1,0.97824813,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,3,88,1,1,1,3.2386887,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,3,3,1,1,1,0.84718141,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,3,96,1,4,1,1.458798,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,1,971,1,4,1,3.3944438,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,3,9,1,5,1,2.2438741,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,3,9,1,4,1,1.3426993,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,3,2,1,4,1,1.2775434,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,2,864,2,6,0,4.6334919,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,4,470,3,4,1,1.961075,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,4,60,2,1,1,1.6939045,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,4,130,3,1,1,1.0138097,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,1,85,1,3,1,2.0677393,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,2,26,1,6,1,1.0299011,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,2,24,1,4,1,1.3609484,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,4,90,2,4,1,1.0808504,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,1,25,1,4,1,1.2108979,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,1,654,3,3,1,1.3995886,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,2,91,2,6,1,1.1394058,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,1,314,3,5,1,1.0370875,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,2,84,1,7,1,3.797837,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,3,8,1,5,1,1.8353824,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,4,750,3,1,1,2.1039555,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,1,3,2,3,1,1.4537976,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,4,60,2,7,1,1.8736955,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,1,21,3,3,1,2.2651639,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
0,4,90,2,1,1,1.2362774,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,1,85,1,5,1,1.3851525,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,4,10,2,6,1,1.4213431,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,3,87,1,6,1,1.5305634,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,3,5,1,1,1,1.9946623,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,2,29,1,6,1,2.157379,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,2,76,2,7,1,2.2843981,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,2,38,1,4,1,2.2986408,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,3,9,1,7,1,1.6154467,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,30,2,4,1,2.9159887,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,570,3,6,0,1.4482955,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,2,925,2,1,1,2.4761809,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,1,51,2,3,1,1.6921652,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,3,58,1,6,1,4.9593955,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,590,3,6,1,1.4857353,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,3,51,1,4,1,1.5427387,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,2,85,2,6,1,1.1655981,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
0,4,70,2,1,1,2.4124893,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,2,26,2,6,1,1.724982,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,1,45,1,4,1,0.93916188,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,3,58,1,4,1,2.2037699,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,2,902,2,1,1,1.9744002,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
0,1,792,2,2,1,1.1932359,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,4,80,2,5,1,1.9755642,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,2,389,1,7,1,2.138158,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
0,3,15,1,1,1,1.919864,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,1,98,1,2,1,1.1929147,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,3,16,1,5,1,1.6781089,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,690,3,7,1,1.4374979,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,3,36,1,1,1,2.166685,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,4,430,3,1,1,1.4516279,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,720,3,5,1,1.807107,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,1,38,1,4,1,1.6356921,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,3,46,1,7,1,2.1095984,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,2,36,1,1,1,2.252772,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,3,7,1,5,1,2.1581726,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,30,2,4,1,3.3464236,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,1,58,2,3,1,0.80590009,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,3,5,1,6,1,2.0424448,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,1,46,1,4,1,2.6123139,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,2,316,2,6,1,2.5837697,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
0,2,929,2,1,1,2.7164458,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,4,80,2,5,1,1.7134545,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,80,2,5,1,1.3365482,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,3,74,1,6,1,1.9919756,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,4,90,2,1,1,2.0591683,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,2,142,3,7,1,1.4419027,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
0,2,45,1,1,1,1.8141213,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
0,3,3,1,1,1,1.1293817,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,1,75,1,2,1,1.8564935,0,0,2,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
0,3,7,1,1,1,1.1812195,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,570,3,6,1,1.922052,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
0,1,812,1,2,1,2.2151758,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,2,176,2,7,1,3.6321632,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,4,30,2,4,1,1.1983635,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,730,3,5,1,0.89799304,0,0,3,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,4,30,2,6,1,1.1400612,0,0,2,235,1,leading/trailing, 2432skUp2new.mat ,1,N/A,N/A
1,1,612,3,3,1,1.0108368,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,1,731,3,3,1,0.80121332,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
1,1,705,1,4,1,1.3036536,0,0,3,235,1,IN/Out, 2432skUp2new.mat ,1,N/A,N/A
